frame,track_id,x1,y1,x2,y2
201,905,190.44774539828177,612.9664039845062,333.11510831025237,700.5325488108793
202,905,187.44101962537465,611.2512597061633,335.31172505044526,699.6772560112041
204,910,188.27047332781456,613.5428725800551,340.0104106519208,697.6154550314637
205,910,188.67750667988656,612.9922027920619,339.4804096946701,697.2835041376378
211,910,186.83528427606572,608.7087863145234,339.8497752590064,696.7363861596073
212,910,208.8775577666162,610.1018518233573,343.89438974604286,695.3735644753899
213,910,198.63458190718785,610.1923397147632,338.50831962094964,696.4043213844952
214,910,193.9622522531576,608.4039422075327,337.1733824338182,696.3276599085661
215,910,191.6171885394724,613.0916664643511,336.35275866200493,698.2341384287869
216,910,191.19174646752933,618.4872093694839,336.6012058057298,699.2265493929913
217,910,190.6514634152757,624.9541995638368,336.115546106428,699.9602430792451
203,911,188.49999239314934,612.1828122204303,339.68175708560113,697.3246048922182
206,912,188.6390991846745,620.3155816172238,337.90929376154315,697.1119042176957
207,912,188.55743971178134,620.3312576805694,336.8036603984223,697.2431334388517
212,912,213.33211361355092,615.5006618867409,345.5867222208563,694.8460703661696
207,913,222.14787827692172,615.4638161654661,341.2283655805408,696.3716365974863
212,913,224.47767870634573,613.9472874899225,340.03440287842784,695.9638413975247
228,920,1403.7399613105658,651.4768071672663,1673.945454394749,892.7707959689731
226,929,188.13625470807912,589.6298265036961,250.27404169661125,695.7303505733622
227,929,187.96832024686887,589.7832960931026,249.93501865693344,695.4733687830666
228,929,188.62987762352944,593.5556156790522,249.69322662733302,696.4913414496332
229,929,188.27418994167164,591.1792295317176,250.15151923478766,695.478976461341
230,929,188.7742593853014,590.6121438988076,250.842518348673,695.4815449879258
233,929,188.22742963133715,592.3349714608515,250.13281617756303,696.1637522245338
240,929,188.8494562668202,601.2908131112383,252.10585558611342,698.3254317307776
242,929,188.1127328724833,596.7929615402193,252.95223484166146,695.9965226976099
244,929,187.56256966806373,596.7215612711711,252.9467993139361,695.5598981932974
245,929,187.89507680465442,596.9233549403435,253.91152929017028,695.7448351525483
249,929,188.87805673827773,592.6718813976942,255.41554857221035,694.3538363636968
250,929,188.09516817050996,595.6272579127823,254.17811665125674,695.7201088815765
251,929,188.14463113959056,595.6984601711866,253.76739378491538,695.5778495538469
256,929,187.69679317142828,596.0101377291854,253.21773280697477,695.5751720400834
260,929,188.03015319989942,594.8549698916419,253.37244228100298,695.1170038744743
261,929,188.3195121094584,593.6317594309506,254.64960616186823,695.0127095420506
262,929,188.91370043260565,595.8201480188189,255.22012836699633,695.9109097175989
263,929,188.37329806705432,599.1019008042332,254.30289297268556,697.0312030463191
269,929,188.07743243562706,606.1139802268585,253.84928755199385,699.0853481934566
270,929,187.8269825173505,601.7849143253752,253.69948504014903,696.1801725558369
271,929,187.76387224706303,598.4622486641376,254.16608445409776,694.8309411885687
272,929,188.08945538376764,596.3586856657377,254.76799080874042,694.0307409402682
273,929,188.09196598053202,595.8468717466523,255.27756038915308,694.4823189837851
274,929,187.47096928502944,594.2075995850803,254.33297225435896,693.7433443775806
275,929,187.72378061089498,593.1934958955411,254.75495594510434,694.2229204727411
277,929,187.27533455388115,603.9791118285132,254.10064522686443,699.0006883657409
314,929,194.0021694103908,605.6656279110973,285.04752380332695,703.8703160578295
317,929,191.11199577842135,606.4196309656901,294.0628675192107,705.5369158783789
319,929,188.14387303803562,603.7630247676317,298.88088736140895,705.1081197227069
322,929,186.47374804456933,608.6707093109566,302.4696037903739,706.4513886565695
323,929,185.35515665444555,611.9590091633429,303.9072742150154,707.3146918927519
324,929,183.58224937486764,609.0984103537148,304.5463825737253,705.4068512418803
326,929,183.00942122723745,607.0134612837826,305.5339801411834,704.0559375507758
328,929,182.52538820882165,609.696425930775,305.2111123818113,705.0808959937582
329,929,181.76087670101796,607.296145845501,305.4353077906549,704.4444540641654
330,929,182.1080635754069,613.9046803819709,306.1381043781897,706.5758008821641
333,929,181.02519539785658,606.0008599091964,306.7583110953062,702.9492847855793
334,929,180.79154107760348,606.1471034553275,306.49235915658045,703.5034351628314
337,929,181.5324021225697,606.3982208939607,307.4220881330763,704.1585317162902
339,929,181.56075516116073,604.7016942980957,307.15061202742567,703.463214122485
341,929,181.53339777890946,603.013330727334,306.79552468448526,702.985378412852
342,929,183.17188297992138,600.400554587409,311.6642165918664,702.3411593865776
343,929,183.13001573658045,600.2824714119611,313.7510231700891,703.3508204626294
344,929,184.07681710048467,599.7872494962671,316.15902978245305,703.7347902515648
345,929,183.6380022932409,601.2647845976219,316.7451047620451,704.9243029029183
346,929,182.95919914383362,598.7532160445043,317.1505272132679,704.1067946375789
347,929,181.772489851586,598.9190329147424,316.1246019518798,703.9346512825274
348,929,181.9002784949291,604.0605642991394,316.99424220023604,706.2059928208404
349,929,181.87597932298212,605.7551550671944,316.6326472429746,706.4112983109374
350,929,181.7853564466917,604.0010223355604,317.1599158389645,705.1243023431765
351,929,181.63747811502833,604.7023900417487,317.3052355253674,705.3473537462385
355,929,181.724955155364,622.5591140507439,317.44222524253087,712.1079701871189
356,929,184.23373989459452,628.4801364685203,317.3172561514344,711.589310966397
357,929,171.54269885155674,631.130545126975,281.4077120332428,710.6859867378048
358,929,168.54994345633207,633.3569685182877,263.114330312514,709.6619104262656
228,931,425.8253661556006,669.3324791931707,565.291230150146,966.0613086313131
229,931,416.52910584554905,659.739463325996,566.0294727960909,969.2682060602008
230,931,426.89629468636525,662.0251561158672,575.5774076670845,968.2949801298909
235,933,1300.5008335177802,709.4599715528915,1414.4147087372755,953.7775621322722
235,934,1331.8801293332417,712.4672333983503,1398.7608337010583,944.9694936217547
250,936,825.1019029518029,592.1642997677849,893.0021185801406,720.5727989903559
252,938,415.4571628813944,585.6649256130877,546.9991083159698,696.925924796846
260,940,612.4227981365376,608.1227126253347,663.5884282395342,680.81779654675
276,943,187.5086073272675,628.0549111220702,254.17432064692917,695.6872892829739
277,943,185.96041542187953,630.9080577831958,251.18956312052285,695.7726937009049
337,949,-1.151956860511092,617.9326127015585,172.4359212294183,831.2618444534124
344,951,1097.7527523809977,599.8976666975863,1182.3651983017749,714.1863318652341
343,952,181.9399405336257,601.9094270917026,234.83014288580222,701.7759827833906
348,952,186.2596035274728,609.6201139380777,255.68758468037066,707.7426582342258
351,952,180.8286025330438,611.9650973642387,239.8801944278453,703.6009327854925
355,952,199.92248543424236,628.9025628894321,292.951315771012,709.0412906132797
359,952,193.56899801355104,628.3043791168242,304.7101446955223,707.6380877383612
360,952,188.8771349303463,628.8134684793451,306.35556171712284,706.7373190055005
361,952,188.24876435429093,620.8586057164127,311.2286579757678,703.9556724923045
362,952,219.7798727957366,615.1047145159498,324.8942447082665,697.4656531207943
363,952,201.70459007516922,614.0499422293083,314.1387153480558,700.2227546544611
364,952,193.32408179855082,621.0834947439145,309.57528071624813,704.213230859304
365,952,189.38242665326706,625.0582633628137,308.24957926084375,705.6273728333258
366,952,187.72305824958883,624.9995635401588,308.72365763795534,704.9120100410069
367,952,186.30874554962395,626.7178178361424,308.5508172775116,705.3088309967158
368,952,185.66486803670807,628.4557169018943,308.6862333271486,705.4409882889414
369,952,185.15378081801475,628.6622939139819,308.5561163385333,704.9830829067199
370,952,184.91477576520288,628.6788111238055,309.2031980815059,704.6601862252579
371,952,184.40263032591432,627.0782847266628,308.7431104315646,703.5515130569393
372,952,185.3078912651536,621.4794190783457,311.5247923176247,701.2918883433897
373,952,184.89729810212827,618.9137448773653,312.2477613900743,701.2035722922222
374,952,184.59693247487235,617.0149037549276,313.0300198948537,701.4454084661319
375,952,183.4628925484472,622.2602826788559,310.83961033042067,703.9737082150959
376,952,184.32926993837486,626.2510570643756,312.70665607375315,705.2449275698414
377,952,185.8006841683291,626.5694938118311,316.79075669506693,704.7402018779599
347,953,91.25521779249807,615.8081245065969,130.11332901784343,692.8949838934113
349,953,90.97834822328021,611.4009006599757,130.70552571789108,692.2652814779573
343,954,264.7272019630821,610.1407485721654,315.8651782329288,701.4603876510366
349,955,1652.37833083398,731.437267295847,1923.4714252051965,1014.5021014005499
355,957,1039.392558608666,616.8097658109494,1145.733689898161,759.7162148479068
359,957,990.4052252851666,612.1664546522884,1083.635084504403,754.3143705460243
376,975,939.1351395721633,606.1814854180226,1036.7351327697277,762.5169621138845
378,976,0.25724831906560297,619.9174438029996,34.53296785376597,686.9949493176147
380,976,0.39058212281977234,617.880544434363,36.49626109812921,686.8852101240104
381,976,-0.12315899821943788,614.8773591809379,36.03421574313201,685.9314807027008
382,976,-0.4105524031589489,614.236773669297,35.30456244720749,686.0312826089246
384,976,-0.362489692814826,616.83663845593,34.77970055528589,686.8235250432391
386,976,-0.3484744837466316,617.3715773841756,34.26462923725248,686.4122346378746
396,976,0.6811733109007605,620.0141003718189,37.42376015048268,687.5236942717871
399,976,0.4592670318585199,619.2279157653828,38.02414069403429,687.2537419957056
381,979,823.4328267171302,577.3443627130864,899.3204892248818,644.3677882751681
382,979,824.6998665847066,581.0052833411411,903.4308288043346,665.5280134400199
386,979,858.3264067363942,583.9421661315199,938.1647620476734,671.445252198015
386,982,-0.09446816063886132,620.3560707921356,35.427855254697874,686.1618505501667
390,985,359.5311413986241,628.992067719705,412.7578921139441,681.0452920871986
396,990,96.09215246984797,633.1965831616353,387.259055437048,846.0312773352118
401,992,204.39444265272758,612.5860096038557,240.86760799110831,680.1809991910438
402,992,204.59551762304434,612.9425270755036,240.64222688440313,679.5736641939756
403,992,204.06342140117454,613.0100986187416,240.3372583686603,679.7305422165988
404,992,204.48205547596135,612.515489860385,240.8198011663026,679.3035258996223
405,992,203.4400197767174,612.6140676505338,240.26711311499378,679.4034948572985
406,992,203.80314903608905,612.9616087489773,240.2523127410647,679.318986848776
407,992,203.00641976711555,613.1366927126327,239.92860760097048,679.4340716553298
408,992,202.5758329720275,612.5588649936733,240.359448763719,679.4363596552907
409,992,203.2085588210514,611.094127514419,240.7479714950679,679.0655331282102
410,992,203.30001918177007,610.6497607216575,241.22578004188128,679.17214518387
411,992,199.93719232605144,611.3234407343176,239.8694372003198,679.7302175196984
412,992,200.28547444239413,611.873399705762,240.42178953194846,679.9559952073591
413,992,201.48945073301368,611.4158432293193,240.83802061847737,679.3865347119709
414,992,200.91040970313557,611.1435503536496,240.39228259358717,679.3859198204885
415,992,201.2778360796637,611.3339305486503,240.39667278960826,679.3898671271867
416,992,201.61746321534662,611.9597447238431,240.30572189268673,679.5994388675971
417,992,200.3654458230077,611.3560599255081,240.15871561317806,679.4964013096369
421,992,201.25856353274577,611.9525675111797,240.86080476118826,679.7026618160205
423,992,200.75862531278847,612.621037003343,240.870551557052,679.9562076046607
402,995,1345.1703920234843,605.288515802338,1429.5489967973333,724.7410920825068
403,995,1339.233759776962,612.1256839472525,1428.4499954384228,730.5637263249888
404,995,1345.4478862514327,625.043757243569,1425.8903576509485,730.9348489191043
405,995,1344.9378755348976,611.8399722671878,1427.0965609011441,725.8527125228462
406,995,1346.8574895039426,607.511604519836,1426.6837184055823,724.4819220608504
407,995,1350.3351369232246,606.0252818822435,1426.3695040506423,724.2603288738057
408,995,1350.5822209076812,613.2476083824081,1423.33987312575,727.6019193935972
410,995,1350.0172726281637,606.9155798996811,1422.7929747594173,724.6482808539298
411,995,1342.3256838693867,610.1970195911192,1417.6709272188598,727.5636079552974
412,995,1342.1375085300433,611.7368725473076,1416.6828919319696,728.1288948988939
413,995,1344.7630505035809,608.6041177910048,1421.637622608559,727.7992978421825
414,995,1343.4289920993147,602.0996375460129,1423.244441679572,726.2018922580291
415,995,1350.7560936206805,604.2389848239891,1426.467356543525,727.7713384138481
416,995,1351.5503295439912,603.7344140603689,1424.9143394372727,727.4241111217841
418,995,1355.5689020346733,598.1402156209404,1428.075710021539,724.2453219419972
419,995,1350.6838731652438,604.3391607604243,1422.4155314016134,727.1671200848426
420,995,1332.901803782225,594.240423255818,1416.343463557794,724.4239289506637
421,995,1333.2389728544038,595.6618209709034,1418.472960397057,726.3996210051453
423,995,1331.7912350053848,597.343134671963,1419.507881736488,728.5406207467582
424,995,1333.7307334424129,596.630496417555,1420.6859740488956,728.3516221563563
425,995,1338.3784205942222,595.7057521871291,1420.9315731144459,726.5120520893474
407,998,1192.8371379252526,581.6356769123897,1350.133281663756,703.4514345077757
408,998,1196.5930472685618,583.1978425529679,1350.6788896284447,702.2953615703349
409,998,1195.6445823986282,582.0075717748866,1348.4463089260098,699.9615331681184
414,998,1223.249990179843,586.2924854570289,1348.9854086089892,696.0664583698878
419,998,1205.1900068720959,580.5126643264708,1345.2421210226992,696.4346310370569
409,999,1337.9198775764528,596.9815772516073,1425.8837651398178,723.0934493220437
410,999,1328.0364334501023,592.6540556462455,1423.1546053608881,725.8615228729177
415,999,1332.9728834300336,607.2234156009021,1422.078505226198,731.2934801435237
416,999,1333.9859403252053,603.0193757382283,1422.5425536341,729.0648307726615
419,999,1341.8921503132328,616.0006706677246,1422.614867112759,732.1292241613043
420,999,1321.0358097751848,598.4874062808813,1416.5380288685417,727.208189541077
426,999,1306.5583784498551,590.6528268888394,1413.535472870736,725.3132609069723
427,999,1301.9082402431945,592.5891529113106,1412.5556444225117,723.1186442346196
428,999,1298.7716639226808,590.4156762395887,1413.525560699716,722.1333303586187
419,1000,1346.063870395442,610.6106256442129,1420.324447168686,728.0615233705598
420,1000,1334.2035632789575,597.0384837318319,1416.5419325373828,726.179075870699
418,1001,1329.1976635556853,597.3150089657753,1417.3899559507395,727.2400202627381
419,1001,1340.4407841397938,611.2038937035519,1417.9115907832288,730.1062272615571
418,1002,1347.626714539845,606.607030218697,1415.3850505543958,725.491838443942
419,1002,1348.1332964935568,613.5364348504286,1415.2971402874327,728.040319998614
419,1003,1349.1146677130887,607.337384344778,1415.2115159777613,730.2584123712631
420,1003,1347.9972475129653,603.0857610495563,1414.4977548654506,728.3320999895183
421,1003,1354.0709031602844,602.1396099057764,1417.9325668884378,727.2583950170166
422,1003,1349.2736325180563,599.4647993863937,1419.1579487546,728.2161285843563
423,1003,1354.4299655920577,599.898544317015,1421.3477389096474,727.8429454140091
426,1003,1351.929597981328,597.41120569017,1418.031877235114,725.9390771899062
429,1003,1375.9437889707872,600.1840038264586,1461.508580420965,727.0688754024281
430,1003,1356.644382755918,600.3682871347851,1464.9530619392888,725.8007841104265
431,1003,1343.2397369751286,601.5230361147808,1466.641005103412,725.9714338713823
432,1003,1338.921770206946,601.8372842204564,1470.2185456643015,725.5909840162343
433,1003,1355.0233862348027,602.9630530612941,1478.9932590537492,725.1311882226875
434,1003,1362.1839044023304,603.5570366549456,1481.474076473955,724.5701986795692
435,1003,1368.5624505267258,603.931612907093,1482.597582491346,724.1388845420067
436,1003,1373.2272506650245,606.1122803973223,1482.1815062946778,724.5525531204947
437,1003,1363.686305597367,604.8371489168493,1477.0151614575732,723.8657188778778
438,1003,1368.1759631903346,604.9093863158367,1479.340981964258,723.4117443404692
439,1003,1371.4568994846693,605.8279498566968,1480.1200550688761,723.470790574041
440,1003,1373.2570614650592,605.9618303596257,1479.7524386359053,723.1761541160735
441,1003,1375.6159543141887,606.4257149020322,1480.0596786429985,723.1032254096791
442,1003,1374.6956229252523,607.025682462268,1478.3228863075383,723.1923704388754
443,1003,1356.1731710981142,606.1702569395629,1470.598013650823,722.4386565756558
444,1003,1363.6746872440856,606.4582191160512,1475.4420658986508,722.6702028052816
445,1003,1366.721179558206,605.83466510801,1477.1161084831126,722.567431398539
446,1003,1361.7007675345017,604.9499437843745,1474.9089711471079,720.463334170267
447,1003,1366.2359881708376,606.695178430544,1476.7220048073668,722.0121730192479
448,1003,1374.1714814119987,604.7881661925524,1480.4210381904782,721.1214500983551
449,1003,1371.855501737237,605.1209922299016,1478.1217822485376,721.9580373982814
450,1003,1369.0858285859179,606.9267887690967,1475.908076738612,723.0561501974348
451,1003,1368.7584645427369,607.150182861678,1475.5576040777537,723.0397801627381
452,1003,1372.165041896038,606.2333655947352,1477.6318951054836,722.2437023673667
453,1003,1356.195949942214,605.2913781049373,1470.26218495832,721.7123178433902
454,1003,1351.6096587462275,605.9661142078041,1470.0948348475022,722.5784355830735
455,1003,1362.0957901424927,605.8610839686846,1476.2460482975043,722.6122307987173
456,1003,1376.1814424111815,610.0220307194913,1481.0491129996656,724.8443057649176
459,1003,1373.6675465672106,607.4210446434963,1479.0100610842624,722.8428265430573
461,1003,1369.6237428769825,605.7937942067331,1477.0137384461416,722.4351459661386
462,1003,1357.2153477535144,604.9661887287921,1472.4832910713108,722.3057100423134
463,1003,1354.2868407352844,605.1787199516559,1472.3562803177579,721.7913065012904
464,1003,1313.4881364970931,603.6732114470996,1458.1340638245858,722.3820517540465
469,1003,1360.3425154578408,607.434046193842,1484.3085851183941,723.8049713507401
470,1003,1368.8527566019059,607.2506937938192,1483.4880737989758,722.4667480696417
471,1003,1340.7166261543518,605.628353878974,1470.9946067080234,721.1756181186257
477,1003,1326.1222575744669,603.8070676675135,1469.743215282228,722.0460309638844
479,1003,1356.7827792783523,604.308474215177,1483.6904501879644,721.1859874256382
480,1003,1296.4403156423073,599.6363789938864,1458.0780400574645,718.4319869776309
483,1003,1300.1342088355207,601.0431850848419,1451.353953460977,716.7550697812309
485,1003,1304.3225872509481,603.3792201649231,1448.0974072716306,716.0306638375556
486,1003,1312.1382746172926,605.3533697891417,1462.815241177752,718.2564375508159
487,1003,1347.54831348603,607.0067308130087,1482.3761602525624,719.9365700939272
488,1003,1339.467655790348,606.0780610337254,1477.8934683767375,720.1934205655969
490,1003,1289.8761606592743,604.2903956829896,1455.792275966472,721.4530282170281
491,1003,1325.976280295416,614.2239994007494,1478.8199723166454,726.7884419077672
494,1003,1316.512828650795,605.5111224458406,1474.50366893269,717.881297543782
495,1003,1317.2353192434914,606.1888298914407,1476.1079596470024,719.1331774137568
496,1003,1313.4951437041823,606.305519149887,1474.9748098654622,720.6832699328825
497,1003,1307.1244322698844,604.8124754633176,1472.400607447376,720.0067884590832
498,1003,1298.6461018531757,608.2603914520597,1461.2467360547123,722.4808541782019
499,1003,1294.831731201109,609.060305035421,1465.2262347625042,723.4514967569372
500,1003,1293.5512949505028,617.3664574097252,1468.9061823091552,726.722799117365
501,1003,1294.2762526551637,612.6053277404848,1469.31364297428,722.6645359717578
503,1003,1267.3176925134346,600.8959086676169,1437.6304706082758,716.597618655206
504,1003,1260.411877911966,593.178050073506,1428.2972769966088,714.4350677975194
419,1004,1345.6570659347447,612.950477489909,1419.9849278126924,725.7067683608261
422,1005,1200.1593875069452,576.9892226492735,1346.9395883416028,704.2033848502368
427,1005,1190.1658204751068,591.1412183363867,1321.3440227167464,699.1235072237683
428,1005,1200.6079829953753,588.728899623447,1379.4979974930282,714.9217858250186
429,1005,1211.6596418076028,591.8401098911706,1433.097644229143,724.6031021423753
430,1005,1231.8184161080312,597.3728207985993,1461.6729273534193,729.4774042815669
432,1005,1230.2522443020646,600.6087510553233,1474.1312611246515,734.3495921408468
433,1005,1218.6803512007298,595.8269248573336,1474.601271149574,732.1324415911627
435,1005,1208.0735120887884,594.8612556327606,1476.3159763495623,730.0921412857077
445,1008,1276.622222876273,595.2536762305832,1336.982805289147,696.6501362342539
446,1008,1275.8289830758267,595.7669740755596,1335.7335155111764,697.3130877188285
447,1008,1274.3308156528922,593.6025577626771,1335.1205377265662,697.5431109489238
448,1008,1276.2590209349735,595.5849491289122,1335.5889210619005,697.9108715772308
449,1008,1250.810361809322,587.5457725435247,1325.8833821318287,699.8432406808479
450,1008,1236.4715249118497,584.6476073212552,1323.3805828201014,700.6355273858742
453,1008,1238.6088773534689,584.1723011710974,1331.6978501762628,703.0681318274992
460,1008,1241.4072565429772,582.6740459591817,1338.2144340124403,709.9519840121877
465,1008,1206.0113851252538,578.3540288291559,1329.9563748521452,702.0594304619725
