event_id,n_images,img_first,img_last,has_target,touch_crosswalk,has_flow,wrong_way,direction,cos_to_flow
166,2,IM_28803.JPG,IM_28804.JPG,False,False,True,NA,NA,NA
167,2,IM_28817.JPG,IM_28818.JPG,False,False,True,NA,NA,NA
168,3,IM_28835.JPG,IM_28838.JPG,False,False,True,NA,NA,NA
169,1,IM_28878.JPG,IM_28878.JPG,False,False,True,NA,NA,NA
170,2,IM_28897.JPG,IM_28898.JPG,False,False,True,NA,NA,NA
171,2,IM_28915.JPG,IM_28916.JPG,False,False,True,NA,NA,NA
172,4,IM_28919.JPG,IM_28922.JPG,False,False,True,NA,NA,NA
173,2,IM_28935.JPG,IM_28936.JPG,False,False,True,NA,NA,NA
174,3,IM_28943.JPG,IM_28946.JPG,False,False,True,NA,NA,NA
175,3,IM_28953.JPG,IM_28955.JPG,False,False,True,NA,NA,NA
176,1,IM_28965.JPG,IM_28965.JPG,False,False,True,NA,NA,NA
177,3,IM_28981.JPG,IM_28983.JPG,False,False,True,NA,NA,NA
178,6,IM_29011.JPG,IM_29016.JPG,True,False,True,NA,NA,NA
179,2,IM_29022.JPG,IM_29023.JPG,False,False,True,NA,NA,NA
180,2,IM_29041.JPG,IM_29042.JPG,False,False,True,NA,NA,NA
181,2,IM_29045.JPG,IM_29046.JPG,False,False,True,NA,NA,NA
182,7,IM_29057.JPG,IM_29063.JPG,True,False,True,NA,NA,NA
183,1,IM_29076.JPG,IM_29076.JPG,False,False,True,NA,NA,NA
184,2,IM_29080.JPG,IM_29081.JPG,False,False,True,NA,NA,NA
185,2,IM_29100.JPG,IM_29101.JPG,False,False,True,NA,NA,NA
186,1,IM_29117.JPG,IM_29117.JPG,False,False,True,NA,NA,NA
187,2,IM_29154.JPG,IM_29155.JPG,False,False,True,NA,NA,NA
188,3,IM_29172.JPG,IM_29174.JPG,False,False,True,NA,NA,NA
189,12,IM_29196.JPG,IM_29207.JPG,False,False,True,NA,NA,NA
190,1,IM_29211.JPG,IM_29211.JPG,False,False,True,NA,NA,NA
191,4,IM_29228.JPG,IM_29231.JPG,False,False,True,NA,NA,NA
192,4,IM_29278.JPG,IM_29281.JPG,False,False,True,NA,NA,NA
193,2,IM_29292.JPG,IM_29293.JPG,False,False,True,NA,NA,NA
194,2,IM_29302.JPG,IM_29303.JPG,False,False,True,NA,NA,NA
195,2,IM_29316.JPG,IM_29317.JPG,False,False,True,NA,NA,NA
196,2,IM_29322.JPG,IM_29323.JPG,False,False,True,NA,NA,NA
197,4,IM_29342.JPG,IM_29345.JPG,False,False,True,NA,NA,NA
198,2,IM_29348.JPG,IM_29349.JPG,False,False,True,NA,NA,NA
199,2,IM_29354.JPG,IM_29355.JPG,False,False,True,NA,NA,NA
200,1,IM_29359.JPG,IM_29359.JPG,False,False,True,NA,NA,NA
201,7,IM_29362.JPG,IM_29369.JPG,False,False,True,NA,NA,NA
202,2,IM_29372.JPG,IM_29373.JPG,False,False,True,NA,NA,NA
203,2,IM_29376.JPG,IM_29378.JPG,False,False,True,NA,NA,NA
204,3,IM_29382.JPG,IM_29385.JPG,False,False,True,NA,NA,NA
205,2,IM_29406.JPG,IM_29407.JPG,False,False,True,NA,NA,NA
206,2,IM_29410.JPG,IM_29411.JPG,False,False,True,NA,NA,NA
207,2,IM_29414.JPG,IM_29415.JPG,False,False,True,NA,NA,NA
208,4,IM_29421.JPG,IM_29425.JPG,False,False,True,NA,NA,NA
209,4,IM_29448.JPG,IM_29451.JPG,False,False,True,NA,NA,NA
210,2,IM_29462.JPG,IM_29463.JPG,False,False,True,NA,NA,NA
211,10,IM_29482.JPG,IM_29491.JPG,False,False,True,NA,NA,NA
212,2,IM_29499.JPG,IM_29500.JPG,True,False,True,NA,NA,NA
213,3,IM_29514.JPG,IM_29517.JPG,False,False,True,NA,NA,NA
214,1,IM_29530.JPG,IM_29530.JPG,False,False,True,NA,NA,NA
215,4,IM_29538.JPG,IM_29541.JPG,False,False,True,NA,NA,NA
216,2,IM_29544.JPG,IM_29545.JPG,True,False,True,NA,NA,NA
217,2,IM_29557.JPG,IM_29558.JPG,True,False,True,NA,NA,NA
218,4,IM_29562.JPG,IM_29566.JPG,False,False,True,NA,NA,NA
219,3,IM_29570.JPG,IM_29572.JPG,False,False,True,NA,NA,NA
220,5,IM_29576.JPG,IM_29580.JPG,True,False,True,NA,NA,NA
