event_id,n_imgs,has_target,n_det,in_sidewalk_any,in_bike_lane_any,in_roadway_any,dominant_space,wrong_way,direction,cos_to_flow
151,2,False,,,,,,,,
152,4,False,,,,,,,,
153,4,False,,,,,,,,
154,4,True,2.0,False,True,False,bike_lane,True,against_flow,-0.8367571357890423
155,4,True,4.0,False,True,False,bike_lane,False,along_flow,0.9999386263632404
156,5,True,4.0,False,True,False,bike_lane,False,along_flow,0.9978077056776387
157,9,True,4.0,False,True,True,bike_lane,True,against_flow,-0.41709428462446485
158,2,True,1.0,False,True,False,bike_lane,,,
159,2,True,1.0,False,True,False,bike_lane,,,
160,2,True,1.0,False,True,False,bike_lane,,,
161,2,False,,,,,,,,
162,2,True,1.0,False,True,False,bike_lane,,,
163,7,True,1.0,False,True,False,bike_lane,,,
164,4,True,1.0,False,True,False,bike_lane,,,
165,5,True,1.0,False,True,False,bike_lane,,,
166,2,True,1.0,False,True,False,bike_lane,,,
167,2,False,,,,,,,,
168,4,True,1.0,False,True,False,bike_lane,,,
169,2,True,1.0,False,True,False,bike_lane,,,
170,2,True,2.0,False,True,False,bike_lane,,,
171,4,True,1.0,False,True,False,bike_lane,,,
172,2,True,1.0,False,False,True,roadway,,,
173,6,True,2.0,False,True,False,bike_lane,False,along_flow,0.9843199455002621
174,3,False,,,,,,,,
175,1,True,1.0,False,False,True,roadway,,,
176,3,True,2.0,False,True,False,bike_lane,,,
177,8,True,5.0,False,True,False,bike_lane,False,along_flow,0.9606437274762489
178,6,True,8.0,False,True,True,bike_lane,True,against_flow,-0.8515119163046143
179,2,True,1.0,False,True,False,bike_lane,,,
180,8,True,4.0,False,True,False,bike_lane,True,against_flow,-0.8085854562183261
181,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.9690466221206845
182,2,True,1.0,False,False,True,roadway,,,
183,2,True,1.0,False,True,False,bike_lane,,,
184,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.9833567949033161
185,2,True,1.0,False,True,False,bike_lane,,,
186,6,False,,,,,,,,
187,3,True,2.0,False,True,False,bike_lane,,,
188,9,True,2.0,False,True,False,bike_lane,False,along_flow,0.24342548050379026
189,2,True,1.0,False,True,False,bike_lane,,,
190,2,True,1.0,False,True,False,bike_lane,,,
191,2,False,,,,,,,,
192,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9687754787696945
193,2,False,,,,,,,,
194,2,False,,,,,,,,
195,6,True,3.0,False,True,True,bike_lane,False,along_flow,0.06945594820345946
196,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9852769617781374
197,8,True,3.0,False,True,True,bike_lane,False,along_flow,0.35843305759027033
198,6,True,4.0,False,True,False,bike_lane,False,along_flow,0.8205143311658718
199,2,False,,,,,,,,
200,2,False,,,,,,,,
201,4,True,1.0,False,True,False,bike_lane,,,
202,4,False,,,,,,,,
203,2,False,,,,,,,,
204,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.9788616462763853
205,2,True,3.0,False,True,False,bike_lane,False,along_flow,0.7575595295473876
206,2,True,4.0,False,True,True,bike_lane,False,along_flow,0.9967181377046341
207,2,False,,,,,,,,
208,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9998435209567318
209,8,True,2.0,False,True,False,bike_lane,False,along_flow,0.997326519610068
210,2,False,,,,,,,,
211,1,False,,,,,,,,
212,10,True,8.0,False,True,False,bike_lane,False,along_flow,0.999993117435674
213,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9983450222167577
214,2,False,,,,,,,,
215,2,True,1.0,False,True,False,bike_lane,,,
216,2,False,,,,,,,,
217,4,True,3.0,False,True,False,bike_lane,False,along_flow,0.9988669301627567
218,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9932918697344011
219,2,False,,,,,,,,
220,3,False,,,,,,,,
221,4,True,1.0,False,True,False,bike_lane,,,
222,2,False,,,,,,,,
223,1,True,2.0,False,True,False,bike_lane,,,
224,2,True,1.0,False,True,False,bike_lane,,,
225,1,False,,,,,,,,
226,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9996135774468311
227,2,False,,,,,,,,
228,2,False,,,,,,,,
229,4,False,,,,,,,,
230,4,True,5.0,False,True,False,bike_lane,False,along_flow,0.9971294834437274
231,2,False,,,,,,,,
232,2,False,,,,,,,,
233,2,False,,,,,,,,
234,2,True,11.0,False,True,False,bike_lane,False,along_flow,0.9991186427676018
235,2,False,,,,,,,,
236,2,False,,,,,,,,
237,2,True,1.0,False,True,False,bike_lane,,,
238,1,False,,,,,,,,
239,2,True,1.0,False,True,False,bike_lane,,,
240,4,True,3.0,False,True,False,bike_lane,False,along_flow,0.9736289432281913
241,2,True,2.0,False,True,False,bike_lane,,,
242,1,False,,,,,,,,
243,4,False,,,,,,,,
244,4,False,,,,,,,,
245,4,True,2.0,False,True,False,bike_lane,,,
246,2,True,1.0,False,True,False,bike_lane,,,
247,1,False,,,,,,,,
248,1,False,,,,,,,,
249,7,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9828171256730154
250,4,False,,,,,,,,
251,2,False,,,,,,,,
252,3,False,,,,,,,,
253,2,True,1.0,False,True,False,bike_lane,,,
254,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9956694113548272
255,3,True,1.0,False,True,False,bike_lane,,,
256,2,False,,,,,,,,
257,2,False,,,,,,,,
258,2,False,,,,,,,,
259,6,True,1.0,False,True,False,bike_lane,,,
260,2,True,2.0,False,True,False,bike_lane,,,
261,2,False,,,,,,,,
262,11,True,7.0,False,True,False,bike_lane,True,against_flow,-0.9728073289229813
263,2,True,1.0,False,True,False,bike_lane,,,
264,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.9845474711574889
265,2,True,2.0,False,True,True,bike_lane,,,
266,3,True,1.0,False,True,False,bike_lane,,,
267,2,False,,,,,,,,
268,2,True,1.0,False,False,True,roadway,,,
269,14,True,5.0,False,True,False,bike_lane,False,along_flow,0.9484141993233628
270,4,True,3.0,False,True,False,bike_lane,,,
271,4,True,2.0,False,True,False,bike_lane,,,
272,2,False,,,,,,,,
273,6,True,5.0,False,True,True,bike_lane,True,against_flow,-0.6850273319160781
274,4,True,4.0,False,True,False,bike_lane,True,against_flow,-0.9688242370643994
275,2,True,1.0,False,True,False,bike_lane,,,
276,2,True,1.0,False,True,False,bike_lane,,,
277,7,True,3.0,False,True,False,bike_lane,True,against_flow,-0.9298792990039367
278,4,True,2.0,False,True,False,bike_lane,True,against_flow,-0.9736018722216102
279,4,False,,,,,,,,
280,4,True,1.0,False,True,False,bike_lane,,,
281,2,True,1.0,False,True,False,bike_lane,,,
282,2,True,1.0,False,True,False,bike_lane,,,
283,2,True,1.0,False,True,False,bike_lane,,,
284,2,False,,,,,,,,
285,6,True,3.0,False,True,False,bike_lane,True,against_flow,-0.9965947126087183
286,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9999998810889612
287,7,True,12.0,False,True,True,bike_lane,False,along_flow,0.983754856360387
288,6,True,8.0,False,True,True,bike_lane,False,along_flow,0.987762929280125
289,2,True,7.0,False,True,False,bike_lane,False,along_flow,0.9892727256615841
290,6,True,3.0,False,True,False,bike_lane,False,along_flow,0.19874967836531737
291,4,True,1.0,False,True,False,bike_lane,,,
292,4,True,1.0,False,True,False,bike_lane,,,
293,5,True,1.0,False,True,False,bike_lane,,,
294,3,True,1.0,False,False,True,roadway,,,
295,1,True,1.0,False,True,False,bike_lane,,,
296,4,True,2.0,False,True,False,bike_lane,,,
297,4,True,4.0,False,True,False,bike_lane,False,along_flow,0.9126334385888006
298,2,False,,,,,,,,
299,2,False,,,,,,,,
300,3,False,,,,,,,,
301,8,True,4.0,False,True,False,bike_lane,False,along_flow,0.9950224261338343
302,2,True,1.0,False,False,True,roadway,,,
303,2,False,,,,,,,,
304,6,True,6.0,False,True,True,bike_lane,True,against_flow,-0.8693855645541373
305,2,False,,,,,,,,
306,6,True,3.0,False,True,False,bike_lane,False,along_flow,0.9999610063099407
307,10,True,5.0,False,True,False,bike_lane,True,against_flow,-0.8777013561562723
308,1,False,,,,,,,,
309,2,True,1.0,False,True,False,bike_lane,,,
310,4,True,3.0,False,True,False,bike_lane,False,along_flow,0.7855407175393536
311,3,True,6.0,True,True,False,sidewalk,False,along_flow,0.9477092319288295
312,2,False,,,,,,,,
313,3,False,,,,,,,,
314,3,False,,,,,,,,
315,5,True,1.0,False,True,False,bike_lane,,,
316,2,True,1.0,False,True,False,bike_lane,,,
317,11,True,6.0,False,True,False,bike_lane,False,along_flow,0.9978963296962142
318,4,True,4.0,False,True,False,bike_lane,False,along_flow,0.999949724131354
319,1,False,,,,,,,,
320,4,True,6.0,False,True,False,bike_lane,False,along_flow,0.9997120584552297
321,4,True,3.0,False,True,False,bike_lane,False,along_flow,0.9904758749084235
322,3,True,2.0,False,True,False,bike_lane,False,along_flow,0.9895338250417209
323,1,False,,,,,,,,
324,2,True,1.0,False,True,False,bike_lane,,,
325,4,True,1.0,False,True,False,bike_lane,,,
326,10,True,2.0,False,True,False,bike_lane,False,along_flow,0.9840153054560741
327,4,True,1.0,False,True,False,bike_lane,,,
328,2,True,1.0,False,True,False,bike_lane,,,
329,3,True,1.0,False,True,False,bike_lane,,,
330,2,True,1.0,False,True,False,bike_lane,,,
331,2,False,,,,,,,,
332,2,False,,,,,,,,
333,1,False,,,,,,,,
334,1,False,,,,,,,,
335,3,False,,,,,,,,
336,2,False,,,,,,,,
337,3,True,4.0,False,True,False,bike_lane,False,along_flow,0.9996309320699015
338,1,False,,,,,,,,
339,2,False,,,,,,,,
340,2,False,,,,,,,,
341,2,False,,,,,,,,
342,2,False,,,,,,,,
343,4,False,,,,,,,,
344,2,True,2.0,False,True,False,bike_lane,,,
345,4,True,2.0,False,True,True,bike_lane,True,against_flow,-0.5537409240548791
346,2,True,1.0,False,True,False,bike_lane,,,
347,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9930056202473516
348,6,True,3.0,False,True,False,bike_lane,False,along_flow,0.9794945284893329
349,4,True,1.0,False,True,False,bike_lane,,,
350,1,False,,,,,,,,
351,4,True,2.0,False,True,False,bike_lane,,,
352,8,True,5.0,False,True,False,bike_lane,,,
353,8,True,6.0,False,True,False,bike_lane,False,along_flow,0.13987866586078185
354,2,True,1.0,False,True,False,bike_lane,,,
355,3,True,1.0,False,True,False,bike_lane,,,
356,3,True,1.0,False,True,False,bike_lane,,,
357,2,True,2.0,False,True,False,bike_lane,,,
358,2,True,1.0,False,True,False,bike_lane,,,
359,4,True,2.0,False,True,False,bike_lane,True,against_flow,-0.8925521152119128
360,3,True,3.0,False,True,False,bike_lane,,,
361,2,True,1.0,False,True,False,bike_lane,,,
362,2,False,,,,,,,,
363,6,True,1.0,False,True,False,bike_lane,,,
364,2,True,1.0,False,True,False,bike_lane,,,
365,6,True,1.0,False,True,False,bike_lane,,,
366,10,True,7.0,False,True,False,bike_lane,True,against_flow,-0.9849369402663706
367,2,True,1.0,False,True,False,bike_lane,,,
368,8,True,2.0,False,True,False,bike_lane,False,along_flow,0.9914746891966006
369,2,False,,,,,,,,
370,2,True,2.0,False,True,False,bike_lane,,,
371,3,True,1.0,False,True,False,bike_lane,,,
372,2,True,1.0,False,True,False,bike_lane,,,
373,2,True,1.0,False,True,False,bike_lane,,,
374,2,True,3.0,False,True,True,bike_lane,False,along_flow,0.9853669130504314
375,2,True,1.0,False,True,False,bike_lane,,,
376,1,False,,,,,,,,
377,2,False,,,,,,,,
378,3,False,,,,,,,,
379,2,True,2.0,False,True,False,bike_lane,,,
380,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.99626064611339
381,2,True,1.0,False,True,False,bike_lane,,,
382,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.8903890942340763
383,2,True,3.0,False,True,False,bike_lane,False,along_flow,0.08537312511633272
384,2,False,,,,,,,,
385,2,False,,,,,,,,
386,4,True,1.0,False,True,False,bike_lane,,,
387,2,True,1.0,False,True,False,bike_lane,,,
388,2,True,3.0,False,True,False,bike_lane,False,along_flow,0.9901292622136504
389,2,True,3.0,False,True,False,bike_lane,,,
390,2,True,1.0,False,True,False,bike_lane,,,
391,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9950982192700328
392,4,False,,,,,,,,
393,1,True,1.0,False,True,False,bike_lane,,,
394,2,True,3.0,False,True,True,roadway,False,along_flow,0.9905880493345178
395,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.9998808445906539
396,2,True,2.0,False,True,False,bike_lane,,,
397,4,True,2.0,False,True,False,bike_lane,False,along_flow,0.9981463581077534
398,2,True,1.0,False,True,False,bike_lane,,,
399,2,True,1.0,False,True,False,bike_lane,,,
