event_id,n_images,img_first,img_last,has_target,touch_crosswalk,has_flow,wrong_way,direction,cos_to_flow
99,2,IM_02797.JPG,IM_02798.JPG,False,False,True,NA,NA,NA
100,4,IM_02807.JPG,IM_02810.JPG,False,False,True,NA,NA,NA
101,3,IM_02818.JPG,IM_02820.JPG,True,False,True,NA,NA,NA
102,2,IM_02831.JPG,IM_02832.JPG,True,False,True,NA,NA,NA
103,4,IM_02891.JPG,IM_02894.JPG,True,False,True,NA,NA,NA
104,2,IM_02899.JPG,IM_02900.JPG,True,False,True,NA,NA,NA
105,1,IM_02927.JPG,IM_02927.JPG,True,False,True,NA,NA,NA
106,2,IM_02951.JPG,IM_02952.JPG,True,False,True,NA,NA,NA
107,4,IM_02955.JPG,IM_02958.JPG,True,False,True,NA,NA,NA
108,5,IM_02973.JPG,IM_02977.JPG,False,False,True,NA,NA,NA
109,1,IM_03075.JPG,IM_03075.JPG,True,False,True,NA,NA,NA
110,2,IM_03119.JPG,IM_03120.JPG,True,False,True,NA,NA,NA
111,1,IM_03159.JPG,IM_03159.JPG,True,False,True,NA,NA,NA
112,4,IM_03215.JPG,IM_03218.JPG,True,False,True,NA,NA,NA
113,2,IM_03221.JPG,IM_03222.JPG,False,False,True,NA,NA,NA
114,2,IM_03237.JPG,IM_03238.JPG,True,False,True,NA,NA,NA
115,2,IM_03261.JPG,IM_03262.JPG,False,False,True,NA,NA,NA
116,4,IM_03311.JPG,IM_03314.JPG,False,False,True,NA,NA,NA
117,76,IM_03335.JPG,IM_03410.JPG,True,False,True,NA,NA,NA
118,7,IM_03453.JPG,IM_03460.JPG,True,False,True,NA,NA,NA
119,5,IM_03498.JPG,IM_03502.JPG,True,False,True,NA,NA,NA
120,9,IM_03510.JPG,IM_03518.JPG,True,False,True,NA,NA,NA
121,6,IM_03525.JPG,IM_03530.JPG,True,False,True,NA,NA,NA
122,2,IM_03549.JPG,IM_03550.JPG,True,False,True,NA,NA,NA
123,1,IM_03553.JPG,IM_03553.JPG,True,False,True,NA,NA,NA
124,2,IM_03589.JPG,IM_03590.JPG,True,False,True,NA,NA,NA
125,2,IM_03601.JPG,IM_03602.JPG,True,False,True,NA,NA,NA
126,6,IM_03617.JPG,IM_03622.JPG,True,False,True,NA,NA,NA
127,3,IM_03643.JPG,IM_03645.JPG,True,False,True,NA,NA,NA
128,1,IM_03656.JPG,IM_03656.JPG,False,False,True,NA,NA,NA
129,1,IM_03685.JPG,IM_03685.JPG,True,False,True,NA,NA,NA
130,2,IM_03709.JPG,IM_03710.JPG,True,False,True,NA,NA,NA
131,7,IM_03713.JPG,IM_03719.JPG,True,False,True,NA,NA,NA
132,3,IM_03729.JPG,IM_03732.JPG,True,False,True,NA,NA,NA
133,2,IM_03737.JPG,IM_03738.JPG,False,False,True,NA,NA,NA
134,2,IM_03763.JPG,IM_03764.JPG,False,False,True,NA,NA,NA
135,2,IM_03771.JPG,IM_03772.JPG,True,False,True,NA,NA,NA
136,3,IM_03791.JPG,IM_03794.JPG,True,False,True,NA,NA,NA
137,3,IM_03820.JPG,IM_03822.JPG,True,False,True,NA,NA,NA
138,2,IM_03845.JPG,IM_03846.JPG,False,False,True,NA,NA,NA
139,1,IM_03853.JPG,IM_03853.JPG,True,False,True,NA,NA,NA
140,1,IM_03871.JPG,IM_03871.JPG,True,False,True,NA,NA,NA
141,2,IM_03879.JPG,IM_03880.JPG,True,False,True,NA,NA,NA
142,1,IM_03901.JPG,IM_03901.JPG,True,False,True,NA,NA,NA
143,2,IM_03905.JPG,IM_03906.JPG,True,False,True,NA,NA,NA
144,6,IM_03917.JPG,IM_03922.JPG,True,False,True,NA,NA,NA
145,2,IM_03955.JPG,IM_03956.JPG,True,False,True,NA,NA,NA
146,1,IM_03961.JPG,IM_03961.JPG,True,False,True,NA,NA,NA
147,2,IM_03977.JPG,IM_03978.JPG,False,False,True,NA,NA,NA
148,5,IM_03985.JPG,IM_03990.JPG,True,False,True,NA,NA,NA
149,1,IM_04006.JPG,IM_04006.JPG,False,False,True,NA,NA,NA
150,6,IM_04017.JPG,IM_04022.JPG,True,False,True,True,against_flow,-0.21206298390343575
151,2,IM_04053.JPG,IM_04055.JPG,True,False,True,NA,NA,NA
152,2,IM_04059.JPG,IM_04060.JPG,False,False,True,NA,NA,NA
153,2,IM_04065.JPG,IM_04066.JPG,True,False,True,NA,NA,NA
154,1,IM_04076.JPG,IM_04076.JPG,True,False,True,NA,NA,NA
155,2,IM_04083.JPG,IM_04084.JPG,True,False,True,NA,NA,NA
156,24,IM_04087.JPG,IM_04110.JPG,True,False,True,NA,NA,NA
157,2,IM_04139.JPG,IM_04140.JPG,False,False,True,NA,NA,NA
158,3,IM_04153.JPG,IM_04155.JPG,True,False,True,False,along_flow,0.0905996543483078
159,5,IM_04158.JPG,IM_04162.JPG,False,False,True,NA,NA,NA
160,1,IM_04165.JPG,IM_04165.JPG,False,False,True,NA,NA,NA
161,2,IM_04169.JPG,IM_04170.JPG,True,False,True,True,against_flow,-0.9639470345416243
162,1,IM_04174.JPG,IM_04174.JPG,False,False,True,NA,NA,NA
163,6,IM_04201.JPG,IM_04206.JPG,True,False,True,NA,NA,NA
164,8,IM_04221.JPG,IM_04228.JPG,True,False,True,NA,NA,NA
165,4,IM_04237.JPG,IM_04240.JPG,False,False,True,NA,NA,NA
166,6,IM_04244.JPG,IM_04249.JPG,True,False,True,NA,NA,NA
167,1,IM_04255.JPG,IM_04255.JPG,False,False,True,NA,NA,NA
168,1,IM_04262.JPG,IM_04262.JPG,True,False,True,NA,NA,NA
169,1,IM_04286.JPG,IM_04286.JPG,True,False,True,NA,NA,NA
170,2,IM_04309.JPG,IM_04310.JPG,True,False,True,NA,NA,NA
171,3,IM_04344.JPG,IM_04346.JPG,True,False,True,NA,NA,NA
172,1,IM_04351.JPG,IM_04351.JPG,False,False,True,NA,NA,NA
173,1,IM_04354.JPG,IM_04354.JPG,False,False,True,NA,NA,NA
174,4,IM_04361.JPG,IM_04366.JPG,True,False,True,NA,NA,NA
175,1,IM_04380.JPG,IM_04380.JPG,False,False,True,NA,NA,NA
176,3,IM_04433.JPG,IM_04435.JPG,True,False,True,NA,NA,NA
177,1,IM_04444.JPG,IM_04444.JPG,False,False,True,NA,NA,NA
178,1,IM_04465.JPG,IM_04465.JPG,True,False,True,NA,NA,NA
179,1,IM_04496.JPG,IM_04496.JPG,True,False,True,NA,NA,NA
180,3,IM_04503.JPG,IM_04505.JPG,True,False,True,NA,NA,NA
181,2,IM_04531.JPG,IM_04532.JPG,True,False,True,False,along_flow,0.878545788311244
182,1,IM_04536.JPG,IM_04536.JPG,True,False,True,NA,NA,NA
183,1,IM_04539.JPG,IM_04539.JPG,True,False,True,NA,NA,NA
184,1,IM_04563.JPG,IM_04563.JPG,False,False,True,NA,NA,NA
185,2,IM_04595.JPG,IM_04597.JPG,True,False,True,NA,NA,NA
186,1,IM_04607.JPG,IM_04607.JPG,True,False,True,NA,NA,NA
187,1,IM_04614.JPG,IM_04614.JPG,True,False,True,NA,NA,NA
188,2,IM_04619.JPG,IM_04620.JPG,True,False,True,NA,NA,NA
189,1,IM_04628.JPG,IM_04628.JPG,False,False,True,NA,NA,NA
190,1,IM_04633.JPG,IM_04633.JPG,True,False,True,NA,NA,NA
191,1,IM_04639.JPG,IM_04639.JPG,True,False,True,NA,NA,NA
192,1,IM_04649.JPG,IM_04649.JPG,True,False,True,NA,NA,NA
193,1,IM_04663.JPG,IM_04663.JPG,True,False,True,NA,NA,NA
194,2,IM_04667.JPG,IM_04668.JPG,False,False,True,NA,NA,NA
195,7,IM_04679.JPG,IM_04685.JPG,True,False,True,NA,NA,NA
196,4,IM_04695.JPG,IM_04699.JPG,True,False,True,NA,NA,NA
197,1,IM_04704.JPG,IM_04704.JPG,True,False,True,NA,NA,NA
198,1,IM_04714.JPG,IM_04714.JPG,True,False,True,NA,NA,NA
199,1,IM_04747.JPG,IM_04747.JPG,True,False,True,NA,NA,NA
200,1,IM_04762.JPG,IM_04762.JPG,True,False,True,NA,NA,NA
201,4,IM_04767.JPG,IM_04770.JPG,True,False,True,NA,NA,NA
202,3,IM_04773.JPG,IM_04776.JPG,True,False,True,NA,NA,NA
203,1,IM_04804.JPG,IM_04804.JPG,True,False,True,NA,NA,NA
204,4,IM_04821.JPG,IM_04824.JPG,True,False,True,NA,NA,NA
205,4,IM_04829.JPG,IM_04832.JPG,True,False,True,NA,NA,NA
206,1,IM_04835.JPG,IM_04835.JPG,True,False,True,NA,NA,NA
207,1,IM_04843.JPG,IM_04843.JPG,True,False,True,NA,NA,NA
208,1,IM_04847.JPG,IM_04847.JPG,True,False,True,NA,NA,NA
209,2,IM_04859.JPG,IM_04860.JPG,True,False,True,NA,NA,NA
210,1,IM_04867.JPG,IM_04867.JPG,True,False,True,NA,NA,NA
211,1,IM_04871.JPG,IM_04871.JPG,True,False,True,NA,NA,NA
212,3,IM_04876.JPG,IM_04878.JPG,True,False,True,True,against_flow,-0.9107970694389045
213,5,IM_04885.JPG,IM_04890.JPG,True,False,True,False,along_flow,0.9948417339422111
214,2,IM_04893.JPG,IM_04894.JPG,True,False,True,NA,NA,NA
215,1,IM_04910.JPG,IM_04910.JPG,False,False,True,NA,NA,NA
216,3,IM_04930.JPG,IM_04932.JPG,True,False,True,NA,NA,NA
217,7,IM_04938.JPG,IM_04944.JPG,True,False,True,NA,NA,NA
218,1,IM_04953.JPG,IM_04953.JPG,True,False,True,NA,NA,NA
219,1,IM_04988.JPG,IM_04988.JPG,True,False,True,NA,NA,NA
220,2,IM_05001.JPG,IM_05003.JPG,True,False,True,NA,NA,NA
221,2,IM_05007.JPG,IM_05008.JPG,True,False,True,NA,NA,NA
222,2,IM_05017.JPG,IM_05018.JPG,True,False,True,True,against_flow,-0.18094204207121994
223,2,IM_05023.JPG,IM_05024.JPG,False,False,True,NA,NA,NA
224,1,IM_05031.JPG,IM_05031.JPG,True,False,True,NA,NA,NA
225,1,IM_05037.JPG,IM_05037.JPG,True,False,True,NA,NA,NA
226,4,IM_05065.JPG,IM_05069.JPG,True,False,True,NA,NA,NA
227,2,IM_05077.JPG,IM_05078.JPG,True,False,True,NA,NA,NA
228,2,IM_05085.JPG,IM_05086.JPG,False,False,True,NA,NA,NA
229,4,IM_05095.JPG,IM_05098.JPG,True,False,True,NA,NA,NA
230,2,IM_05111.JPG,IM_05112.JPG,True,False,True,NA,NA,NA
231,4,IM_05115.JPG,IM_05118.JPG,False,False,True,NA,NA,NA
232,1,IM_05147.JPG,IM_05147.JPG,True,False,True,NA,NA,NA
233,5,IM_05151.JPG,IM_05156.JPG,True,False,True,NA,NA,NA
234,3,IM_05161.JPG,IM_05164.JPG,True,False,True,NA,NA,NA
235,4,IM_05169.JPG,IM_05172.JPG,True,False,True,NA,NA,NA
236,1,IM_05184.JPG,IM_05184.JPG,True,False,True,NA,NA,NA
237,2,IM_05191.JPG,IM_05192.JPG,False,False,True,NA,NA,NA
238,1,IM_05195.JPG,IM_05195.JPG,True,False,True,NA,NA,NA
239,2,IM_05207.JPG,IM_05208.JPG,False,False,True,NA,NA,NA
240,2,IM_05221.JPG,IM_05222.JPG,True,False,True,NA,NA,NA
241,1,IM_05229.JPG,IM_05229.JPG,True,False,True,NA,NA,NA
242,4,IM_05233.JPG,IM_05236.JPG,True,False,True,NA,NA,NA
243,2,IM_05251.JPG,IM_05253.JPG,True,False,True,NA,NA,NA
244,1,IM_05315.JPG,IM_05315.JPG,True,False,True,NA,NA,NA
245,1,IM_05333.JPG,IM_05333.JPG,True,False,True,NA,NA,NA
246,2,IM_05355.JPG,IM_05356.JPG,True,False,True,NA,NA,NA
247,5,IM_05365.JPG,IM_05370.JPG,True,False,True,True,against_flow,-0.05486374545100653
248,4,IM_05375.JPG,IM_05378.JPG,True,False,True,NA,NA,NA
249,3,IM_05382.JPG,IM_05384.JPG,True,False,True,NA,NA,NA
250,4,IM_05387.JPG,IM_05390.JPG,True,False,True,NA,NA,NA
251,2,IM_05399.JPG,IM_05400.JPG,True,False,True,NA,NA,NA
252,1,IM_05403.JPG,IM_05403.JPG,True,False,True,NA,NA,NA
253,5,IM_05418.JPG,IM_05423.JPG,True,False,True,NA,NA,NA
254,2,IM_05434.JPG,IM_05435.JPG,True,False,True,NA,NA,NA
255,1,IM_05440.JPG,IM_05440.JPG,False,False,True,NA,NA,NA
256,2,IM_05451.JPG,IM_05452.JPG,True,False,True,NA,NA,NA
257,2,IM_05455.JPG,IM_05456.JPG,True,False,True,NA,NA,NA
258,2,IM_05461.JPG,IM_05462.JPG,False,False,True,NA,NA,NA
259,2,IM_05465.JPG,IM_05466.JPG,True,False,True,NA,NA,NA
260,1,IM_05479.JPG,IM_05479.JPG,True,False,True,NA,NA,NA
261,2,IM_05485.JPG,IM_05486.JPG,True,False,True,NA,NA,NA
262,1,IM_05493.JPG,IM_05493.JPG,True,False,True,NA,NA,NA
263,2,IM_05497.JPG,IM_05498.JPG,True,False,True,NA,NA,NA
264,3,IM_05505.JPG,IM_05507.JPG,True,False,True,NA,NA,NA
265,2,IM_05519.JPG,IM_05520.JPG,True,False,True,NA,NA,NA
266,2,IM_05539.JPG,IM_05540.JPG,True,False,True,False,along_flow,0.9003706883075457
267,2,IM_05707.JPG,IM_05708.JPG,False,False,True,NA,NA,NA
268,2,IM_05721.JPG,IM_05722.JPG,True,False,True,NA,NA,NA
269,2,IM_05727.JPG,IM_05728.JPG,True,False,True,NA,NA,NA
270,8,IM_05745.JPG,IM_05752.JPG,True,False,True,True,against_flow,-0.08030906686629674
271,1,IM_05763.JPG,IM_05763.JPG,True,False,True,NA,NA,NA
272,2,IM_05799.JPG,IM_05800.JPG,True,False,True,NA,NA,NA
273,2,IM_05851.JPG,IM_05852.JPG,True,False,True,NA,NA,NA
274,1,IM_05873.JPG,IM_05873.JPG,True,False,True,NA,NA,NA
275,2,IM_05879.JPG,IM_05880.JPG,True,False,True,False,along_flow,0.8993719570232368
276,1,IM_05887.JPG,IM_05887.JPG,True,False,True,NA,NA,NA
277,1,IM_05890.JPG,IM_05890.JPG,True,False,True,NA,NA,NA
278,3,IM_05893.JPG,IM_05895.JPG,True,False,True,NA,NA,NA
279,2,IM_05907.JPG,IM_05908.JPG,True,False,True,NA,NA,NA
280,1,IM_05925.JPG,IM_05925.JPG,True,False,True,NA,NA,NA
281,2,IM_05931.JPG,IM_05932.JPG,True,False,True,NA,NA,NA
282,1,IM_05935.JPG,IM_05935.JPG,True,False,True,NA,NA,NA
283,2,IM_05941.JPG,IM_05942.JPG,True,False,True,NA,NA,NA
284,5,IM_05949.JPG,IM_05954.JPG,True,False,True,False,along_flow,0.7836267153781283
285,1,IM_05959.JPG,IM_05959.JPG,True,False,True,NA,NA,NA
286,2,IM_05963.JPG,IM_05964.JPG,True,False,True,NA,NA,NA
287,1,IM_05969.JPG,IM_05969.JPG,True,False,True,NA,NA,NA
288,2,IM_05987.JPG,IM_05988.JPG,True,False,True,NA,NA,NA
289,1,IM_05991.JPG,IM_05991.JPG,True,False,True,NA,NA,NA
290,1,IM_06010.JPG,IM_06010.JPG,True,False,True,NA,NA,NA
291,1,IM_06016.JPG,IM_06016.JPG,True,False,True,NA,NA,NA
292,1,IM_06028.JPG,IM_06028.JPG,True,False,True,NA,NA,NA
293,2,IM_06039.JPG,IM_06040.JPG,True,False,True,False,along_flow,0.07331842592334045
294,4,IM_06055.JPG,IM_06058.JPG,True,False,True,False,along_flow,0.09677817145352094
295,1,IM_06068.JPG,IM_06068.JPG,True,False,True,NA,NA,NA
296,2,IM_06077.JPG,IM_06078.JPG,True,False,True,NA,NA,NA
297,4,IM_06089.JPG,IM_06092.JPG,True,False,True,False,along_flow,0.44608031009158955
298,1,IM_06099.JPG,IM_06099.JPG,True,False,True,NA,NA,NA
299,1,IM_06103.JPG,IM_06103.JPG,True,False,True,NA,NA,NA
300,4,IM_06117.JPG,IM_06120.JPG,True,False,True,NA,NA,NA
301,1,IM_06123.JPG,IM_06123.JPG,True,False,True,NA,NA,NA
302,1,IM_06131.JPG,IM_06131.JPG,True,False,True,NA,NA,NA
303,2,IM_06137.JPG,IM_06138.JPG,True,False,True,NA,NA,NA
304,2,IM_06147.JPG,IM_06148.JPG,True,False,True,NA,NA,NA
305,1,IM_06164.JPG,IM_06164.JPG,True,False,True,NA,NA,NA
306,1,IM_06176.JPG,IM_06176.JPG,True,False,True,NA,NA,NA
307,1,IM_06188.JPG,IM_06188.JPG,True,False,True,NA,NA,NA
308,2,IM_06193.JPG,IM_06194.JPG,True,False,True,False,along_flow,0.5718603264956315
309,2,IM_06202.JPG,IM_06203.JPG,True,False,True,NA,NA,NA
310,4,IM_06251.JPG,IM_06254.JPG,True,False,True,NA,NA,NA
311,1,IM_06261.JPG,IM_06261.JPG,True,False,True,NA,NA,NA
312,2,IM_06273.JPG,IM_06274.JPG,True,False,True,NA,NA,NA
313,4,IM_06277.JPG,IM_06281.JPG,True,False,True,NA,NA,NA
314,2,IM_06285.JPG,IM_06286.JPG,True,False,True,NA,NA,NA
315,2,IM_06291.JPG,IM_06292.JPG,True,False,True,NA,NA,NA
316,1,IM_06295.JPG,IM_06295.JPG,True,False,True,NA,NA,NA
317,2,IM_06303.JPG,IM_06304.JPG,True,False,True,False,along_flow,0.9964433845716014
318,1,IM_06316.JPG,IM_06316.JPG,True,False,True,NA,NA,NA
319,2,IM_06323.JPG,IM_06324.JPG,True,False,True,NA,NA,NA
320,5,IM_06327.JPG,IM_06331.JPG,True,False,True,True,against_flow,-0.9108721976344842
321,6,IM_06373.JPG,IM_06379.JPG,True,False,True,NA,NA,NA
322,2,IM_06385.JPG,IM_06386.JPG,True,False,True,NA,NA,NA
323,5,IM_06401.JPG,IM_06406.JPG,True,False,True,True,against_flow,-0.7223260315441883
324,1,IM_06416.JPG,IM_06416.JPG,True,False,True,NA,NA,NA
325,2,IM_06447.JPG,IM_06448.JPG,True,False,True,NA,NA,NA
326,1,IM_06451.JPG,IM_06451.JPG,True,False,True,NA,NA,NA
327,1,IM_06457.JPG,IM_06457.JPG,True,False,True,NA,NA,NA
328,2,IM_06469.JPG,IM_06470.JPG,True,False,True,NA,NA,NA
329,6,IM_06481.JPG,IM_06486.JPG,True,False,True,True,against_flow,-0.42599795142409985
330,1,IM_06491.JPG,IM_06491.JPG,False,False,True,NA,NA,NA
331,1,IM_06499.JPG,IM_06499.JPG,True,False,True,NA,NA,NA
332,1,IM_06502.JPG,IM_06502.JPG,False,False,True,NA,NA,NA
333,3,IM_06507.JPG,IM_06510.JPG,True,False,True,NA,NA,NA
334,1,IM_06519.JPG,IM_06519.JPG,True,False,True,NA,NA,NA
335,1,IM_06537.JPG,IM_06537.JPG,True,False,True,NA,NA,NA
336,5,IM_06546.JPG,IM_06550.JPG,True,False,True,NA,NA,NA
337,1,IM_06554.JPG,IM_06554.JPG,True,False,True,NA,NA,NA
338,3,IM_06559.JPG,IM_06562.JPG,True,False,True,False,along_flow,0.3797666797829493
339,4,IM_06577.JPG,IM_06581.JPG,True,False,True,NA,NA,NA
340,2,IM_06595.JPG,IM_06596.JPG,True,False,True,NA,NA,NA
341,3,IM_06602.JPG,IM_06604.JPG,True,False,True,NA,NA,NA
342,1,IM_06607.JPG,IM_06607.JPG,True,False,True,NA,NA,NA
343,1,IM_06611.JPG,IM_06611.JPG,True,False,True,NA,NA,NA
344,1,IM_06634.JPG,IM_06634.JPG,True,False,True,NA,NA,NA
345,2,IM_06637.JPG,IM_06639.JPG,True,False,True,NA,NA,NA
346,3,IM_06654.JPG,IM_06656.JPG,True,False,True,NA,NA,NA
347,2,IM_06659.JPG,IM_06660.JPG,True,False,True,NA,NA,NA
348,3,IM_06664.JPG,IM_06666.JPG,True,False,True,NA,NA,NA
349,1,IM_06674.JPG,IM_06674.JPG,True,False,True,NA,NA,NA
350,4,IM_06677.JPG,IM_06680.JPG,True,False,True,NA,NA,NA
