event_id,n_imgs,has_target,n_det,in_sidewalk_any,in_bike_lane_any,in_roadway_any,dominant_space,wrong_way,direction,cos_to_flow
69,2,True,1.0,False,True,False,bike_lane,,,
70,2,True,1.0,False,True,False,bike_lane,,,
71,2,False,,,,,,,,
72,1,False,,,,,,,,
73,2,False,,,,,,,,
74,2,False,,,,,,,,
75,2,False,,,,,,,,
76,2,False,,,,,,,,
77,2,False,,,,,,,,
78,2,False,,,,,,,,
79,2,False,,,,,,,,
80,3,False,,,,,,,,
81,1,False,,,,,,,,
82,2,False,,,,,,,,
83,1,False,,,,,,,,
84,1,False,,,,,,,,
85,2,False,,,,,,,,
86,2,False,,,,,,,,
87,1,False,,,,,,,,
88,2,False,,,,,,,,
89,2,False,,,,,,,,
90,2,False,,,,,,,,
91,2,False,,,,,,,,
92,1,True,1.0,False,False,True,roadway,,,
93,2,False,,,,,,,,
94,1,False,,,,,,,,
95,2,False,,,,,,,,
96,1,False,,,,,,,,
97,2,True,3.0,False,True,False,bike_lane,False,along_flow,0.9965824689130589
98,1,False,,,,,,,,
99,2,True,2.0,False,False,True,roadway,,,
100,2,False,,,,,,,,
101,2,True,1.0,False,True,False,bike_lane,,,
102,4,False,,,,,,,,
103,2,True,2.0,False,True,False,bike_lane,,,
104,2,True,1.0,False,True,False,bike_lane,,,
105,2,True,1.0,False,True,False,bike_lane,,,
106,1,False,,,,,,,,
107,1,False,,,,,,,,
108,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9991390053373662
109,2,True,1.0,False,True,False,bike_lane,,,
110,1,False,,,,,,,,
111,2,False,,,,,,,,
112,3,False,,,,,,,,
113,2,False,,,,,,,,
114,2,False,,,,,,,,
115,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9999999417098616
116,1,True,1.0,False,True,False,bike_lane,,,
117,2,True,2.0,False,True,False,bike_lane,False,along_flow,0.9999518858558131
118,2,True,1.0,False,True,False,bike_lane,,,
119,6,True,1.0,False,True,False,bike_lane,,,
120,2,False,,,,,,,,
121,2,True,1.0,False,True,False,bike_lane,,,
122,2,False,,,,,,,,
123,2,True,1.0,False,True,False,bike_lane,,,
124,2,False,,,,,,,,
125,2,False,,,,,,,,
126,4,False,,,,,,,,
127,2,True,2.0,False,True,False,bike_lane,,,
128,2,False,,,,,,,,
129,2,True,1.0,False,True,False,bike_lane,,,
130,1,False,,,,,,,,
131,4,True,3.0,False,True,True,bike_lane,False,along_flow,0.9848914494271498
132,2,False,,,,,,,,
